"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"Ptolémée","scientifique","main","6","9","9"
"Auguste Lumière","scientifique","main","6","9","9"
"Isaac Newton","scientifique","main","6","9","9"
"Joseph Lister","scientifique","main","6","9","9"
"Théodore Monod","scientifique","main","6","9","9"
"Henri Poincaré","scientifique","main","6","9","9"
"Marcello Malpighi","scientifique","main","6","9","9"
"George Dawson Preston","scientifique","main","6","9","9"
"James Nasmyth","scientifique","main","6","9","9"
"Louis Lumière","scientifique","main","6","9","9"
"Karl Landsteiner","scientifique","main","6","9","9"
"Joseph Henry","scientifique","main","6","9","9"
"William Thomson","scientifique","main","6","9","9"
"Fritz Haber","scientifique","main","6","9","9"
"Joseph von Fraunhofer","scientifique","main","6","9","9"
"Albert Jacquard","scientifique","main","6","9","9"
"Gustav Kirchhoff","scientifique","main","6","9","9"
"Edwin H. Land","scientifique","main","6","9","9"
"Edwin Hubble","scientifique","main","6","9","9"
"Luigi Galvani","scientifique","main","6","9","9"
"Adrien-Marie Legendre","scientifique","main","6","9","9"
"William Herschel","scientifique","main","6","9","9"
"Louis Joseph Gay-Lussac","scientifique","main","6","9","9"
"Hippocrate","scientifique","main","6","9","9"
"Johannes Kepler","scientifique","main","6","9","9"
"Évariste Galois","scientifique","main","6","9","9"
"Galilée","scientifique","main","6","9","9"
"James Prescott Joule","scientifique","main","6","9","9"
"Heinrich Rudolf Hertz","scientifique","main","6","9","9"
"Stephen Jay Gould","scientifique","main","6","9","9"
"César Lattes","scientifique","main","6","9","9"
"Lord Kelvin","scientifique","main","6","9","9"
"Frédéric Joliot-Curie","scientifique","main","6","9","9"
"Stephen Cole Kleene","scientifique","main","6","9","9"
"Irène Joliot-Curie","scientifique","main","6","9","9"
"Christiaan Huygens","scientifique","main","6","9","9"
"Augustin Fresnel","scientifique","main","6","9","9"
"Edmond Halley","scientifique","main","6","9","9"
"Max von Laue","scientifique","main","6","9","9"
"Kurt Gödel","scientifique","main","6","9","9"
"David Hilbert","scientifique","main","6","9","9"
"Richard Feynman","scientifique","main","6","9","9"
"Enrico Fermi","scientifique","main","6","9","9"
"Alonzo Church","scientifique","main","6","9","9"
"Michael Faraday","scientifique","main","6","9","9"
"Thomas Alva Edison","scientifique","main","6","9","9"
"Benjamin Franklin","scientifique","main","6","9","9"
"Joseph Fourier","scientifique","main","6","9","9"
"Yves Chauvin","scientifique","main","6","9","9"
"Erwin Chargaff","scientifique","main","6","9","9"
"Paul Dirac","scientifique","main","6","9","9"
"Oronce Fine","scientifique","main","6","9","9"
"Albert Einstein","scientifique","main","6","9","9"
"Francis Crick","scientifique","main","6","9","9"
"Marie Curie","scientifique","main","6","9","9"
"Euclide","scientifique","main","6","9","9"
"James Chadwick","scientifique","main","6","9","9"
"Georges Charpak","scientifique","main","6","9","9"
"Jacques-Yves Cousteau","scientifique","main","6","9","9"
"Jean Bernard Léon Foucault","scientifique","main","6","9","9"
"George Eastman","scientifique","main","6","9","9"
"Humphry Davy","scientifique","main","6","9","9"
"Theodosius Dobzhansky","scientifique","main","6","9","9"
"Alexander Fleming","scientifique","main","6","9","9"
"William Crookes","scientifique","main","6","9","9"
"John Dalton","scientifique","main","6","9","9"
"Nicolas Copernic","scientifique","main","6","9","9"
"John Boyd Dunlop","scientifique","main","6","9","9"
"Charles de Coulomb","scientifique","main","6","9","9"
"Leonhard Euler","scientifique","main","6","9","9"
"Christian Doppler","scientifique","main","6","9","9"
"Henry Cavendish","scientifique","main","6","9","9"
"Édouard Branly","scientifique","main","6","9","9"
"André-Marie Ampère","scientifique","main","6","9","9"
"Pierre Victor Auger","scientifique","main","6","9","9"
"Wernher von Braun","scientifique","main","6","9","9"
"Charles Babbage","scientifique","main","6","9","9"
"Auguste Bravais","scientifique","main","6","9","9"
"Avicenne","scientifique","main","6","9","9"
"Christiaan Barnard","scientifique","main","6","9","9"
"Daniel Bernoulli","scientifique","main","6","9","9"
"Svante August Arrhenius","scientifique","main","6","9","9"
"Isambard Kingdom Brunel","scientifique","main","6","9","9"
"John Logie Baird","scientifique","main","6","9","9"
"astronome","scientifique","main","6","9","9"
"Archimède","scientifique","main","6","9","9"
"botaniste","scientifique","main","6","9","9"
"physicien","scientifique","main","6","9","9"
"sociologue","scientifique","main","6","9","9"
"paléontologue","scientifique","main","6","9","9"
"chimiste","scientifique","main","6","9","9"
"météorologue","scientifique","main","6","9","9"
"Robert Wilhelm Bunsen","scientifique","main","6","9","9"
"Amedeo Avogadro","scientifique","main","6","9","9"
"Jacques Bernoulli","scientifique","main","6","9","9"
"Louis Braille","scientifique","main","6","9","9"
"Joseph Black","scientifique","main","6","9","9"
"André Vésale","scientifique","main","6","9","9"
"Ludwig Boltzmann","scientifique","main","6","9","9"
"Augustin Louis Cauchy","scientifique","main","6","9","9"
"Alexander Graham Bell","scientifique","main","6","9","9"
"Jean Bernoulli","scientifique","main","6","9","9"
"Niels Bohr","scientifique","main","6","9","9"
"Alphonse Bertillon","scientifique","main","6","9","9"
"Robert Boyle","scientifique","main","6","9","9"
"Averroès","scientifique","main","6","9","9"
"Carl Benz","scientifique","main","6","9","9"
"Henri Becquerel","scientifique","main","6","9","9"
"Edward Sabine","astronome","main","6","9","9"
"Ptolémée","astronome","main","6","9","9"
"William Herschel","astronome","main","6","9","9"
"Johannes Kepler","astronome","main","6","9","9"
"Galilée","astronome","main","6","9","9"
"Edmond Halley","astronome","main","6","9","9"
"Nicolas Copernic","astronome","main","6","9","9"
"Auguste Bravais","astronome","main","6","9","9"
"Mathieu Lafourcade","chercheur","main","17","9","9"
"Mathieu Lafourcade","chercheur","main","6","9","9"
"Albert Jacquard","chercheur","main","6","9","9"
"archéologue","chercheur","main","6","9","9"
"biologiste","chercheur","main","6","9","9"
"biomathématicien","chercheur","main","6","9","9"
"physicien","chercheur","main","6","9","9"
"sociologue","chercheur","main","6","9","9"
"chimiste","chercheur","main","6","9","9"
"géologue","chercheur","main","6","9","9"
"ethnologue","chercheur","main","6","9","9"
"Mathieu Lafourcade","vivant","main","17","9","9"
"Mathématiques","vivant","main","17","9","9"
"Boris Cyrulnik","vivant","main","17","9","9"
"inventeur","vivant","main","17","9","9"
"transformateur","vivant","main","17","9","9"
"pile électrique","vivant","main","17","9","9"
"moteur","vivant","main","17","9","9"
"convertisseur","vivant","main","17","9","9"
"interrupteur","vivant","main","17","9","9"
"Christopher Latham Sholes","vivant","main","17","9","9"
"Ernest Rutherford","vivant","main","17","9","9"
"Wilhelm Röntgen","vivant","main","17","9","9"
"Bernhard Riemann","vivant","main","17","9","9"
"Joseph John Thomson","vivant","main","17","9","9"
"Wallace Clement Sabine","vivant","main","17","9","9"
"Edward Witten","vivant","main","17","9","9"
"Wilhelm Ostwald","vivant","main","17","9","9"
"Marin Mersenne","vivant","main","17","9","9"
"James Clerk Maxwell","vivant","main","17","9","9"
"Pierre-Simon Laplace","vivant","main","17","9","9"
"Julius Plücker","vivant","main","17","9","9"
"abbé Edme Mariotte","vivant","main","17","9","9"
"George Dawson Preston","vivant","main","17","9","9"
"Louis Lumière","vivant","main","17","9","9"
"William Thomson","vivant","main","17","9","9"
"Gustav Kirchhoff","vivant","main","17","9","9"
"Lord Kelvin","vivant","main","17","9","9"
"Augustin Fresnel","vivant","main","17","9","9"
"Max von Laue","vivant","main","17","9","9"
"Richard Feynman","vivant","main","17","9","9"
"Alonzo Church","vivant","main","17","9","9"
"Joseph Fourier","vivant","main","17","9","9"
"Francis Crick","vivant","main","17","9","9"
"James Chadwick","vivant","main","17","9","9"
"Humphry Davy","vivant","main","17","9","9"
"Charles de Coulomb","vivant","main","17","9","9"
"Christian Doppler","vivant","main","17","9","9"
"André-Marie Ampère","vivant","main","17","9","9"
"Pierre Victor Auger","vivant","main","17","9","9"
"biochimiste","vivant","main","17","9","9"
"scientifique","vivant","main","17","9","9"
"archéologue","vivant","main","17","9","9"
"lumière","vivant","main","17","9","9"
"astronome","vivant","main","17","9","9"
"hétérozygote","vivant","main","17","9","9"
"anthropologue","vivant","main","17","9","9"
"chercheur","vivant","main","17","9","9"
"botaniste","vivant","main","17","9","9"
"ectoplasme","vivant","main","17","9","9"
"biologiste","vivant","main","17","9","9"
"biomathématicien","vivant","main","17","9","9"
"physicien","vivant","main","17","9","9"
"mathématicien","vivant","main","17","9","9"
"raffineur","vivant","main","17","9","9"
"sociologue","vivant","main","17","9","9"
"éthologue","vivant","main","17","9","9"
"cryptologue","vivant","main","17","9","9"
"paléontologue","vivant","main","17","9","9"
"économiste","vivant","main","17","9","9"
"exobiologiste","vivant","main","17","9","9"
"explorateur","vivant","main","17","9","9"
"sismologue","vivant","main","17","9","9"
"chimiste","vivant","main","17","9","9"
"géologue","vivant","main","17","9","9"
"ethnologue","vivant","main","17","9","9"
"météorologue","vivant","main","17","9","9"
"glaciologue","vivant","main","17","9","9"
"statisticien","vivant","main","17","9","9"
"Robert Wilhelm Bunsen","vivant","main","17","9","9"
"Ludwig Boltzmann","vivant","main","17","9","9"
"Augustin Louis Cauchy","vivant","main","17","9","9"
"symbolique","vivant","main","17","9","9"
"Louis Pasteur","biologiste","main","6","9","9"
"Karl Landsteiner","biologiste","main","6","9","9"
"Albert Jacquard","biologiste","main","6","9","9"
"Theodosius Dobzhansky","biologiste","main","6","9","9"
"scanner","physicien","main","6","9","9"
"Ernest Rutherford","physicien","main","6","9","9"
"Wilhelm Röntgen","physicien","main","6","9","9"
"Joseph John Thomson","physicien","main","6","9","9"
"Alessandro Volta","physicien","main","6","9","9"
"Wallace Clement Sabine","physicien","main","6","9","9"
"Evangelista Torricelli","physicien","main","6","9","9"
"Edward Witten","physicien","main","6","9","9"
"Erwin Schrödinger","physicien","main","6","9","9"
"Albert Abraham Michelson","physicien","main","6","9","9"
"Georg Simon Ohm","physicien","main","6","9","9"
"James Clerk Maxwell","physicien","main","6","9","9"
"Max Planck","physicien","main","6","9","9"
"Robert Oppenheimer","physicien","main","6","9","9"
"Guglielmo Marconi","physicien","main","6","9","9"
"Ernst Mach","physicien","main","6","9","9"
"abbé Edme Mariotte","physicien","main","6","9","9"
"Isaac Newton","physicien","main","6","9","9"
"George Dawson Preston","physicien","main","6","9","9"
"Joseph Henry","physicien","main","6","9","9"
"William Thomson","physicien","main","6","9","9"
"Gustav Kirchhoff","physicien","main","6","9","9"
"Luigi Galvani","physicien","main","6","9","9"
"Louis Joseph Gay-Lussac","physicien","main","6","9","9"
"Galilée","physicien","main","6","9","9"
"James Prescott Joule","physicien","main","6","9","9"
"Lord Kelvin","physicien","main","6","9","9"
"Frédéric Joliot-Curie","physicien","main","6","9","9"
"Christiaan Huygens","physicien","main","6","9","9"
"Augustin Fresnel","physicien","main","6","9","9"
"Max von Laue","physicien","main","6","9","9"
"Richard Feynman","physicien","main","6","9","9"
"Enrico Fermi","physicien","main","6","9","9"
"Michael Faraday","physicien","main","6","9","9"
"Paul Dirac","physicien","main","6","9","9"
"Albert Einstein","physicien","main","6","9","9"
"James Chadwick","physicien","main","6","9","9"
"Georges Charpak","physicien","main","6","9","9"
"Jean Bernard Léon Foucault","physicien","main","6","9","9"
"Humphry Davy","physicien","main","6","9","9"
"Charles de Coulomb","physicien","main","6","9","9"
"Leonhard Euler","physicien","main","6","9","9"
"Christian Doppler","physicien","main","6","9","9"
"Henry Cavendish","physicien","main","6","9","9"
"Édouard Branly","physicien","main","6","9","9"
"Pierre Victor Auger","physicien","main","6","9","9"
"Robert Wilhelm Bunsen","physicien","main","6","9","9"
"Amedeo Avogadro","physicien","main","6","9","9"
"Ludwig Boltzmann","physicien","main","6","9","9"
"Niels Bohr","physicien","main","6","9","9"
"Robert Boyle","physicien","main","6","9","9"
"Henri Becquerel","physicien","main","6","9","9"
"Alan Turing","mathématicien","main","6","9","9"
"Alan Mathison Turing","mathématicien","main","6","9","9"
"Bernhard Riemann","mathématicien","main","6","9","9"
"Pythagore","mathématicien","main","6","9","9"
"Blaise Pascal","mathématicien","main","6","9","9"
"Pierre-Simon Laplace","mathématicien","main","6","9","9"
"Julius Plücker","mathématicien","main","6","9","9"
"Hermann Minkowski","mathématicien","main","6","9","9"
"Isaac Newton","mathématicien","main","6","9","9"
"Henri Poincaré","mathématicien","main","6","9","9"
"Évariste Galois","mathématicien","main","6","9","9"
"Galilée","mathématicien","main","6","9","9"
"Stephen Cole Kleene","mathématicien","main","6","9","9"
"Christiaan Huygens","mathématicien","main","6","9","9"
"Kurt Gödel","mathématicien","main","6","9","9"
"David Hilbert","mathématicien","main","6","9","9"
"Alonzo Church","mathématicien","main","6","9","9"
"Oronce Fine","mathématicien","main","6","9","9"
"Euclide","mathématicien","main","6","9","9"
"Leonhard Euler","mathématicien","main","6","9","9"
"André-Marie Ampère","mathématicien","main","6","9","9"
"Charles Babbage","mathématicien","main","6","9","9"
"Archimède","mathématicien","main","6","9","9"
"Jacques Bernoulli","mathématicien","main","6","9","9"
"Augustin Louis Cauchy","mathématicien","main","6","9","9"
"Jean Bernoulli","mathématicien","main","6","9","9"
"Alan Turing","cryptologue","main","6","9","9"
"Alan Mathison Turing","cryptologue","main","6","9","9"
"Stephen Jay Gould","paléontologue","main","6","9","9"
"Paul-Émile Victor","explorateur","main","6","9","9"
"Théodore Monod","explorateur","main","6","9","9"
"Jacques-Yves Cousteau","explorateur","main","6","9","9"
"Friedrich Wöhler","chimiste","main","6","9","9"
"Joseph Priestley","chimiste","main","6","9","9"
"Dmitri Mendeleïev","chimiste","main","6","9","9"
"Fritz Haber","chimiste","main","6","9","9"
"Louis Joseph Gay-Lussac","chimiste","main","6","9","9"
"Irène Joliot-Curie","chimiste","main","6","9","9"
"Marie Curie","chimiste","main","6","9","9"
"William Crookes","chimiste","main","6","9","9"
"John Dalton","chimiste","main","6","9","9"
"Svante August Arrhenius","chimiste","main","6","9","9"
"biochimiste","chimiste","main","6","9","9"
"Robert Wilhelm Bunsen","chimiste","main","6","9","9"
"Amedeo Avogadro","chimiste","main","6","9","9"
"Astronomie","recherche","activité","6","6","6"
"astronomie","recherche","activité","6","6","6"
"anatomie","Médecine","domaine","6","6","6"
"économie","médecine","domaine","6","6","6"
"génétique","médecine","domaine","6","6","6"
"géologie","Astronomie","histoire naturelle","6","6","6"
"Géologie","Astronomie","histoire naturelle","6","6","6"
"géologie","astronomie","histoire naturelle","6","6","6"
"Géologie","Géographie","sciences naturelles","6","6","6"
"Géologie","Astronomie","sciences naturelles","6","6","6"
"géologie","Astronomie","Histoire naturelle","6","6","6"
"Géologie","Astronomie","Histoire naturelle","6","6","6"
"géologie","astronomie","Histoire naturelle","6","6","6"
"toxicologie","biologie","analyte","6","6","6"
"biochimie","biologie","analyte","6","6","6"
"Christopher Latham Sholes","inventeur","être animé","6","6","6"
"Nikola Tesla","inventeur","être animé","6","6","6"
"George Stephenson","inventeur","être animé","6","6","6"
"Ottmar Mergenthaler","inventeur","être animé","6","6","6"
"John Boyd Dunlop","inventeur","être animé","6","6","6"
"Benjamin Franklin","inventeur","être animé","6","6","6"
"George Eastman","inventeur","être animé","6","6","6"
"Carl Benz","inventeur","être animé","6","6","6"
"Édouard Branly","inventeur","être animé","6","6","6"
"Thomas Alva Edison","inventeur","être animé","6","6","6"
"Louis Braille","inventeur","être animé","6","6","6"
"Oronce Fine","inventeur","être animé","6","6","6"
"scientifique","inventeur","être animé","6","6","6"
"ordinateur","scanner","être animé","9","6","6"
"scanner","physicien","être animé","6","6","6"
"Wilhelm Röntgen","physicien","être animé","6","6","6"
"Erwin Schrödinger","physicien","être animé","6","6","6"
"Alessandro Volta","physicien","être animé","6","6","6"
"Max Planck","physicien","être animé","6","6","6"
"Evangelista Torricelli","physicien","être animé","6","6","6"
"Joseph Henry","physicien","être animé","6","6","6"
"James Prescott Joule","physicien","être animé","6","6","6"
"Isaac Newton","physicien","être animé","6","6","6"
"Guglielmo Marconi","physicien","être animé","6","6","6"
"Ernst Mach","physicien","être animé","6","6","6"
"Louis Joseph Gay-Lussac","physicien","être animé","6","6","6"
"Galilée","physicien","être animé","6","6","6"
"Albert Abraham Michelson","physicien","être animé","6","6","6"
"Luigi Galvani","physicien","être animé","6","6","6"
"Georg Simon Ohm","physicien","être animé","6","6","6"
"Christiaan Huygens","physicien","être animé","6","6","6"
"Albert Einstein","physicien","être animé","6","6","6"
"Georges Charpak","physicien","être animé","6","6","6"
"Leonhard Euler","physicien","être animé","6","6","6"
"Édouard Branly","physicien","être animé","6","6","6"
"Jean Bernard Léon Foucault","physicien","être animé","6","6","6"
"Robert Boyle","physicien","être animé","6","6","6"
"Henry Cavendish","physicien","être animé","6","6","6"
"Amedeo Avogadro","physicien","être animé","6","6","6"
"Paul-Émile Victor","explorateur","être animé","6","6","6"
"Théodore Monod","explorateur","être animé","6","6","6"
"Jacques-Yves Cousteau","explorateur","être animé","6","6","6"
"Alan Turing","cryptologue","être animé","6","6","6"
"Alan Mathison Turing","cryptologue","être animé","6","6","6"
"Mathieu Lafourcade","chercheur","être animé","17","6","6"
"Mathieu Lafourcade","chercheur","être animé","6","6","6"
"Albert Jacquard","chercheur","être animé","6","6","6"
"sociologue","chercheur","être animé","6","6","6"
"physicien","chercheur","être animé","6","6","6"
"géologue","chercheur","être animé","6","6","6"
"ethnologue","chercheur","être animé","6","6","6"
"biologiste","chercheur","être animé","6","6","6"
"archéologue","chercheur","être animé","6","6","6"
"Louis Pasteur","biologiste","être animé","6","6","6"
"Karl Landsteiner","biologiste","être animé","6","6","6"
"Albert Jacquard","biologiste","être animé","6","6","6"
"Theodosius Dobzhansky","biologiste","être animé","6","6","6"
"Ptolémée","astronome","être animé","6","6","6"
"Edward Sabine","astronome","être animé","6","6","6"
"William Herschel","astronome","être animé","6","6","6"
"Galilée","astronome","être animé","6","6","6"
"Edmond Halley","astronome","être animé","6","6","6"
"Johannes Kepler","astronome","être animé","6","6","6"
"Auguste Bravais","astronome","être animé","6","6","6"
"Nicolas Copernic","astronome","être animé","6","6","6"
"Alan Turing","scientifique","être animé","6","6","6"
"Paul Schützenberger","scientifique","être animé","6","6","6"
"Wilhelm Röntgen","scientifique","être animé","6","6","6"
"Friedrich Wöhler","scientifique","être animé","6","6","6"
"Joseph Priestley","scientifique","être animé","6","6","6"
"William Henry Fox Talbot","scientifique","être animé","6","6","6"
"Christopher Latham Sholes","scientifique","être animé","6","6","6"
"Ptolémée","scientifique","être animé","6","6","6"
"Erwin Schrödinger","scientifique","être animé","6","6","6"
"Henri Poincaré","scientifique","être animé","6","6","6"
"Alessandro Volta","scientifique","être animé","6","6","6"
"Max Planck","scientifique","être animé","6","6","6"
"Louis Pasteur","scientifique","être animé","6","6","6"
"James Watt","scientifique","être animé","6","6","6"
"Pythagore","scientifique","être animé","6","6","6"
"Ivan Petrovitch Pavlov","scientifique","être animé","6","6","6"
"Alan Mathison Turing","scientifique","être animé","6","6","6"
"Laurent Schwartz","scientifique","être animé","6","6","6"
"Bertrand Russell","scientifique","être animé","6","6","6"
"Nikola Tesla","scientifique","être animé","6","6","6"
"Paul-Émile Victor","scientifique","être animé","6","6","6"
"Edward Sabine","scientifique","être animé","6","6","6"
"Evangelista Torricelli","scientifique","être animé","6","6","6"
"Henri Sainte-Claire Deville","scientifique","être animé","6","6","6"
"George Stephenson","scientifique","être animé","6","6","6"
"Karl Weierstrass","scientifique","être animé","6","6","6"
"Stephen Jay Gould","scientifique","être animé","6","6","6"
"Joseph Henry","scientifique","être animé","6","6","6"
"Pierre-Simon Laplace","scientifique","être animé","6","6","6"
"David Hilbert","scientifique","être animé","6","6","6"
"James Prescott Joule","scientifique","être animé","6","6","6"
"Heinrich Rudolf Hertz","scientifique","être animé","6","6","6"
"Marcello Malpighi","scientifique","être animé","6","6","6"
"Marin Mersenne","scientifique","être animé","6","6","6"
"James Nasmyth","scientifique","être animé","6","6","6"
"Adrien-Marie Legendre","scientifique","être animé","6","6","6"
"Hippocrate","scientifique","être animé","6","6","6"
"Kurt Gödel","scientifique","être animé","6","6","6"
"Joseph Lister","scientifique","être animé","6","6","6"
"Blaise Pascal","scientifique","être animé","6","6","6"
"Wilhelm Ostwald","scientifique","être animé","6","6","6"
"Isaac Newton","scientifique","être animé","6","6","6"
"Carl von Linné","scientifique","être animé","6","6","6"
"Fritz Haber","scientifique","être animé","6","6","6"
"Karl Landsteiner","scientifique","être animé","6","6","6"
"Guglielmo Marconi","scientifique","être animé","6","6","6"
"Ernst Mach","scientifique","être animé","6","6","6"
"Irène Joliot-Curie","scientifique","être animé","6","6","6"
"Louis Joseph Gay-Lussac","scientifique","être animé","6","6","6"
"Théodore Monod","scientifique","être animé","6","6","6"
"Louis Lumière","scientifique","être animé","6","6","6"
"William Herschel","scientifique","être animé","6","6","6"
"Galilée","scientifique","être animé","6","6","6"
"Albert Abraham Michelson","scientifique","être animé","6","6","6"
"Ottmar Mergenthaler","scientifique","être animé","6","6","6"
"Luigi Galvani","scientifique","être animé","6","6","6"
"Georg Simon Ohm","scientifique","être animé","6","6","6"
"Edmond Halley","scientifique","être animé","6","6","6"
"Albert Jacquard","scientifique","être animé","6","6","6"
"Hermann Minkowski","scientifique","être animé","6","6","6"
"Auguste Lumière","scientifique","être animé","6","6","6"
"César Lattes","scientifique","être animé","6","6","6"
"Christiaan Huygens","scientifique","être animé","6","6","6"
"Dmitri Mendeleïev","scientifique","être animé","6","6","6"
"Évariste Galois","scientifique","être animé","6","6","6"
"Ernst Mayr","scientifique","être animé","6","6","6"
"Johannes Kepler","scientifique","être animé","6","6","6"
"Stephen Cole Kleene","scientifique","être animé","6","6","6"
"Euclide","scientifique","être animé","6","6","6"
"John Boyd Dunlop","scientifique","être animé","6","6","6"
"Albert Einstein","scientifique","être animé","6","6","6"
"Georges Charpak","scientifique","être animé","6","6","6"
"Auguste Bravais","scientifique","être animé","6","6","6"
"Alphonse Bertillon","scientifique","être animé","6","6","6"
"Isambard Kingdom Brunel","scientifique","être animé","6","6","6"
"Nicolas Copernic","scientifique","être animé","6","6","6"
"Leonhard Euler","scientifique","être animé","6","6","6"
"Marie Curie","scientifique","être animé","6","6","6"
"Wernher von Braun","scientifique","être animé","6","6","6"
"Benjamin Franklin","scientifique","être animé","6","6","6"
"Jacques-Yves Cousteau","scientifique","être animé","6","6","6"
"Daniel Bernoulli","scientifique","être animé","6","6","6"
"George Eastman","scientifique","être animé","6","6","6"
"Jean Bernoulli","scientifique","être animé","6","6","6"
"Carl Benz","scientifique","être animé","6","6","6"
"Theodosius Dobzhansky","scientifique","être animé","6","6","6"
"John Logie Baird","scientifique","être animé","6","6","6"
"Alexander Graham Bell","scientifique","être animé","6","6","6"
"Joseph von Fraunhofer","scientifique","être animé","6","6","6"
"Édouard Branly","scientifique","être animé","6","6","6"
"Alexander Fleming","scientifique","être animé","6","6","6"
"Francis Crick","scientifique","être animé","6","6","6"
"Jean Bernard Léon Foucault","scientifique","être animé","6","6","6"
"Thomas Alva Edison","scientifique","être animé","6","6","6"
"Augustin Louis Cauchy","scientifique","être animé","6","6","6"
"Robert Boyle","scientifique","être animé","6","6","6"
"Joseph Fourier","scientifique","être animé","6","6","6"
"John Dalton","scientifique","être animé","6","6","6"
"Yves Chauvin","scientifique","être animé","6","6","6"
"Joseph Black","scientifique","être animé","6","6","6"
"Louis Braille","scientifique","être animé","6","6","6"
"Christiaan Barnard","scientifique","être animé","6","6","6"
"Erwin Chargaff","scientifique","être animé","6","6","6"
"William Crookes","scientifique","être animé","6","6","6"
"Henry Cavendish","scientifique","être animé","6","6","6"
"Oronce Fine","scientifique","être animé","6","6","6"
"Jacques Bernoulli","scientifique","être animé","6","6","6"
"André Vésale","scientifique","être animé","6","6","6"
"Avicenne","scientifique","être animé","6","6","6"
"Svante August Arrhenius","scientifique","être animé","6","6","6"
"Amedeo Avogadro","scientifique","être animé","6","6","6"
"Charles Babbage","scientifique","être animé","6","6","6"
"Averroès","scientifique","être animé","6","6","6"
"sociologue","scientifique","être animé","6","6","6"
"physicien","scientifique","être animé","6","6","6"
"météorologue","scientifique","être animé","6","6","6"
"botaniste","scientifique","être animé","6","6","6"
"astronome","scientifique","être animé","6","6","6"
"Archimède","scientifique","être animé","6","6","6"
"Mathieu Lafourcade","vivant","être animé","17","6","6"
"bacille","vivant","être animé","17","6","6"
"Boris Cyrulnik","vivant","être animé","17","6","6"
"inventeur","vivant","être animé","17","6","6"
"transformateur","vivant","être animé","17","6","6"
"pile électrique","vivant","être animé","17","6","6"
"moteur","vivant","être animé","17","6","6"
"interrupteur","vivant","être animé","17","6","6"
"convertisseur","vivant","être animé","17","6","6"
"Wilhelm Röntgen","vivant","être animé","17","6","6"
"Christopher Latham Sholes","vivant","être animé","17","6","6"
"Pierre-Simon Laplace","vivant","être animé","17","6","6"
"Marin Mersenne","vivant","être animé","17","6","6"
"Wilhelm Ostwald","vivant","être animé","17","6","6"
"Louis Lumière","vivant","être animé","17","6","6"
"Francis Crick","vivant","être animé","17","6","6"
"Augustin Louis Cauchy","vivant","être animé","17","6","6"
"Joseph Fourier","vivant","être animé","17","6","6"
"symbolique","vivant","être animé","17","6","6"
"statisticien","vivant","être animé","17","6","6"
"sociologue","vivant","être animé","17","6","6"
"physicien","vivant","être animé","17","6","6"
"sismologue","vivant","être animé","17","6","6"
"raffineur","vivant","être animé","17","6","6"
"météorologue","vivant","être animé","17","6","6"
"glaciologue","vivant","être animé","17","6","6"
"géologue","vivant","être animé","17","6","6"
"éthologue","vivant","être animé","17","6","6"
"économiste","vivant","être animé","17","6","6"
"ethnologue","vivant","être animé","17","6","6"
"explorateur","vivant","être animé","17","6","6"
"cryptologue","vivant","être animé","17","6","6"
"exobiologiste","vivant","être animé","17","6","6"
"chercheur","vivant","être animé","17","6","6"
"biologiste","vivant","être animé","17","6","6"
"botaniste","vivant","être animé","17","6","6"
"astronome","vivant","être animé","17","6","6"
"archéologue","vivant","être animé","17","6","6"
"anthropologue","vivant","être animé","17","6","6"
"scientifique","vivant","être animé","17","6","6"
"hétérozygote","vivant","être animé","17","6","6"
"ectoplasme","vivant","être animé","17","6","6"
"lumière","vivant","être animé","17","6","6"
"éléphant","vivant","être animé","17","6","6"
"lumière","lampe","pièce de mobilier","9","6","6"
"lampe","lumière","pièce de mobilier","6","6","6"
"lampe","lumière","pièce de mobilier","9","6","6"
"thermomètre à résistance de platine","thermomètre","dispositif","6","6","6"
"turbine","moteur","dispositif","9","6","6"
"réfrigérateur","frigidaire","appareil électroménager","9","6","6"
"frigidaire","frigo","appareil électroménager","9","6","6"
"réfrigérateur","frigo","appareil électroménager","9","6","6"
"frigidaire","réfrigérateur","appareil électroménager","9","6","6"
"biochimie","chimie","enzyme","6","9","9"
"IA","maladie","processus pathologique","6","6","6"
"syndrome d'immunodéficience acquise","maladie","processus pathologique","6","6","6"
"SIDA","maladie","processus pathologique","6","6","6"
"sida","maladie","processus pathologique","6","6","6"
"scientifique","inventeur","profession","6","6","6"
"biochimiste","chimiste","métier","6","6","6"
"sociologue","chercheur","métier","6","6","6"
"physicien","chercheur","métier","6","6","6"
"géologue","chercheur","métier","6","6","6"
"ethnologue","chercheur","métier","6","6","6"
"chimiste","chercheur","métier","6","6","6"
"biomathématicien","chercheur","métier","6","6","6"
"biologiste","chercheur","métier","6","6","6"
"archéologue","chercheur","métier","6","6","6"
"arithmétique","Mathématiques","branche des mathématiques","6","9","6"
"Mathématiques","arithmétique","branche des mathématiques","9","6","9"
"mathématiques","arithmétique","branche des mathématiques","9","6","9"
"électronique","électricité","électron","6","9","6"
"sédimentologie","pétrologie","géoscience","6","6","6"
"pétrologie cristalline","pétrologie","géoscience","6","6","6"
"pétrologie sédimentaire","pétrologie","géoscience","6","6","6"
"pétrologie magmatique","pétrologie","géoscience","6","6","6"
"pétrologie métamorphique","pétrologie","géoscience","6","6","6"
"technologie","linguistique","concept","6","6","6"
